Date,Ad Network,Campaign,Country,Ad LTV D7,IAP LTV D7,IAP LTV D360,Play Time D1,IAP LTV D1,Ad LTV D1,Attributed eCPI,Banner RPM,Inter. RPM,Reward. RPM,Banner IPDAU,Inter. IPDAU,Reward. IPDAU,Sessions,Ad LTV D360
2023-10-11,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220913,US,,,,,,,,0.621301958041958,5.8202181363636365,15.125217391304348,143,20,2.090909090909091,2.5454545454545454,
2023-10-11,googleadwords_int,MaT3D_A_GG_US_CPA_Continue4_210207,US,,,,,,,,0.8454297045658012,7.3786393750000006,16.11055533333333,85.92307692307692,16,3.4615384615384617,2.3076923076923075,
2023-10-11,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-5_211113,US,,,,,,,,0.5451908073394495,3.897650754716981,6.168249374999999,136.25,26.5,4,2.25,
2023-10-12,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.754386954621149,7.5217849294245385,22.03225741935484,75.0625,14.390625,0.96875,2.34375,
2023-10-12,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.09889628048780487,0.43261649999999996,2.3635,20.5,7.5,0.25,2.375,
2023-10-12,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-20_211208,US,,,,,,,,0.5834198349536514,7.024566216216217,15.24469554347826,85.0576923076923,14.942307692307692,1.7692307692307692,2.6923076923076925,
2023-10-12,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr5_ROAS_IAA_220913,US,,,,,,,,0.13410765225066196,1.1902163265306123,1.5692,80.92857142857143,17.5,1.0714285714285714,3.4285714285714284,
2023-10-13,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Global-1_ROAS_IAA_220627,US,0.01830616666666667,0,0,10697,0,0.017533,,0.09623817475124379,0.8026739501438159,2.6714441666666664,36.96551724137931,11.988505747126437,0.41379310344827586,2.2298850574712645,0.026232000000000002
2023-10-13,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.6237164082811748,6.291692211538462,8.69679942857143,86.54166666666667,13,1.4583333333333333,2.125,
2023-10-13,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr5_ROAS_IAA_220913,US,,,,,,,,0.09539246983676367,1.3880605303030304,3.16685,108.38461538461539,20.307692307692307,1.5384615384615385,2.8461538461538463,
2023-10-14,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-20_211208,US,,,,,,,,0.5010668458574181,6.236331908783783,15.486453703703704,120.69767441860465,27.53488372093023,2.511627906976744,2.6511627906976742,
2023-10-14,googleadwords_int,MaT3D_A_GG_US_CPA_Continue4_210207,US,,,,,,,,0.5975951450139054,6.9414813888888895,18.983627058823526,209.75,27,4.25,3,
2023-10-14,googleadwords_int,MaT3D_A_GG_Gr2_ROAS_ad-view-20_220214,US,,,,,,,,0.11683802816901409,1.474125,,20.285714285714285,4.571428571428571,0,2.5714285714285716,
2023-10-14,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.09289204545454545,0.7421326530612244,0.6588333333333333,50.285714285714285,14,0.8571428571428571,3.2857142857142856,
2023-10-14,googleadwords_int,MaT3D_A_GG_Global-2_ROAS_IAA_220627,US,,,,,,,,0.08259090909090909,1.095,,11,3.5,0,1,
2023-10-15,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,0,0,0,,0,0,,0.6041799580161218,7.4300971375166895,13.577211507936507,110.95652173913044,23.26086956521739,2.347826086956522,2.813664596273292,0
2023-10-15,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Global-1_ROAS_IAA_220627,US,0.024351,0,0,,0,0.012914,,0.09530378650553878,1.0387248979591839,3.146888888888889,35.04705882352941,12.105882352941176,0.3176470588235294,2.4235294117647057,0.0585252475
2023-10-15,googleadwords_int,MaT3D_A_GG_Gr2_ROAS_ad-view-20_220214,US,,,,,,,,0.05092338709677419,1.5130681818181815,1.157,41.333333333333336,7.333333333333333,0.3333333333333333,4,
2023-10-15,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.5743983484573503,6.451420906821964,16.078981132075473,77.6056338028169,16.929577464788732,0.7464788732394366,2.591549295774648,
2023-10-15,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr4_ROAS_IAA_220719,US,0.030128,0,0,,0,0.02965,,0.08050467084639498,2.065648359375,4.455,39.875,16,1,3.375,1.09129195
